image,prediction,confidence (%)
720.jpg,forest,98.31849
7208.jpg,sea,93.68979
7210.jpg,street,99.998436
7211.jpg,mountain,99.75618
7213.jpg,street,98.58686
7217.jpg,mountain,95.85065
7218.jpg,street,99.987366
7219.jpg,street,93.417816
7224.jpg,sea,99.76017
7230.jpg,forest,99.6826
7242.jpg,glacier,94.35966
7243.jpg,street,99.63008
7244.jpg,buildings,99.99805
7249.jpg,street,99.98179
7257.jpg,forest,99.973366
7260.jpg,sea,99.363205
7263.jpg,glacier,74.58569
7266.jpg,glacier,80.6303
7269.jpg,forest,99.99495
7270.jpg,mountain,96.87743
7272.jpg,forest,99.98953
7273.jpg,mountain,95.20809
7279.jpg,forest,99.99824
7280.jpg,buildings,99.8117
7283.jpg,street,99.99565
7295.jpg,sea,99.20373
7296.jpg,buildings,57.245266
7299.jpg,forest,99.98349
73.jpg,buildings,99.99998
7301.jpg,forest,99.9893
7304.jpg,glacier,99.387184
7305.jpg,street,99.9198
7310.jpg,mountain,98.92174
7312.jpg,buildings,99.99949
7315.jpg,street,99.84231
7316.jpg,street,99.80411
7317.jpg,forest,99.99759
732.jpg,street,96.010574
7322.jpg,sea,99.792046
7329.jpg,sea,99.98647
7334.jpg,street,99.99949
7335.jpg,sea,92.77103
734.jpg,buildings,96.56356
7348.jpg,mountain,76.84807
7349.jpg,buildings,99.989555
7352.jpg,forest,99.925285
7353.jpg,street,98.13046
7356.jpg,glacier,99.79916
736.jpg,buildings,99.998566
7362.jpg,glacier,89.74112
7368.jpg,mountain,97.327934
7371.jpg,forest,99.94453
7372.jpg,glacier,96.71628
7376.jpg,street,98.087776
7377.jpg,forest,99.98641
738.jpg,mountain,98.49002
7381.jpg,sea,95.95973
7385.jpg,mountain,70.86768
7389.jpg,street,99.85873
7390.jpg,buildings,98.93861
7391.jpg,buildings,95.56304
7394.jpg,mountain,89.52657
7395.jpg,sea,99.80742
740.jpg,buildings,99.976295
7403.jpg,forest,99.99396
7405.jpg,sea,99.63557
7406.jpg,sea,94.18821
7407.jpg,buildings,99.97941
7419.jpg,forest,99.98476
7422.jpg,glacier,99.67765
7423.jpg,sea,99.98299
7426.jpg,buildings,99.98247
7430.jpg,mountain,99.72668
7432.jpg,buildings,74.91004
7433.jpg,sea,99.74425
7434.jpg,buildings,98.605865
7435.jpg,mountain,90.93492
7438.jpg,glacier,96.45095
7444.jpg,sea,97.54151
7446.jpg,glacier,68.6254
745.jpg,buildings,97.78029
7460.jpg,buildings,99.906555
7465.jpg,glacier,97.781525
7466.jpg,glacier,82.95086
7467.jpg,sea,56.44914
7468.jpg,street,84.05874
7472.jpg,forest,99.7881
7473.jpg,forest,99.99201
7476.jpg,sea,94.82527
7477.jpg,forest,99.99924
7480.jpg,mountain,98.70423
7481.jpg,mountain,55.98722
7483.jpg,forest,99.1447
7484.jpg,sea,98.62053
7486.jpg,street,92.62359
7488.jpg,buildings,99.88971
7489.jpg,glacier,98.768166
7497.jpg,glacier,99.761604
7504.jpg,mountain,98.36315
7508.jpg,buildings,98.1323
7510.jpg,glacier,98.95704
7511.jpg,sea,77.951645
7513.jpg,buildings,97.089226
7514.jpg,glacier,95.504814
7515.jpg,glacier,81.93382
7516.jpg,mountain,97.57831
7517.jpg,buildings,94.78683
7519.jpg,mountain,99.83908
7521.jpg,mountain,97.75814
7524.jpg,buildings,99.2572
7526.jpg,mountain,64.27716
7528.jpg,glacier,94.776474
7534.jpg,sea,99.95416
7536.jpg,street,98.144424
754.jpg,forest,99.99627
7540.jpg,buildings,99.82565
7548.jpg,forest,99.881516
7554.jpg,buildings,99.99915
7555.jpg,glacier,85.352196
7557.jpg,mountain,98.09271
7564.jpg,buildings,99.99846
7566.jpg,sea,99.94178
7567.jpg,sea,99.94715
7568.jpg,glacier,36.205982
7572.jpg,sea,99.96753
7575.jpg,sea,99.60061
7577.jpg,buildings,81.61124
7579.jpg,street,99.674194
7583.jpg,sea,99.0063
7589.jpg,buildings,99.99883
7592.jpg,buildings,98.25667
7597.jpg,street,99.94168
76.jpg,mountain,74.6309
760.jpg,mountain,97.756905
7605.jpg,street,99.96407
7606.jpg,sea,47.93494
7607.jpg,glacier,86.685905
7608.jpg,street,63.99995
761.jpg,glacier,92.20874
7611.jpg,forest,99.850105
7613.jpg,buildings,99.99971
7614.jpg,street,99.94231
7619.jpg,mountain,99.57448
7622.jpg,sea,99.77268
7623.jpg,mountain,91.86449
7624.jpg,mountain,74.039154
7631.jpg,buildings,99.99814
7640.jpg,mountain,81.770996
7643.jpg,forest,99.98298
7649.jpg,mountain,97.97227
7650.jpg,forest,99.98682
7651.jpg,mountain,93.943306
7657.jpg,mountain,99.76139
766.jpg,sea,99.4537
7660.jpg,glacier,94.63107
7661.jpg,buildings,99.99854
7663.jpg,forest,99.99441
7670.jpg,forest,99.95805
7676.jpg,glacier,99.96168
7680.jpg,mountain,86.874466
7682.jpg,mountain,75.96184
7684.jpg,mountain,68.35036
7685.jpg,sea,99.969696
7688.jpg,mountain,98.98307
7690.jpg,sea,99.91021
7691.jpg,sea,95.595024
7697.jpg,forest,99.92001
77.jpg,buildings,30.165302
7705.jpg,buildings,97.47525
7707.jpg,sea,80.94327
7714.jpg,sea,98.50589
7723.jpg,street,99.99989
7729.jpg,street,99.72135
7732.jpg,sea,98.551834
7733.jpg,forest,99.991714
7736.jpg,buildings,99.97863
7737.jpg,buildings,98.3539
7738.jpg,sea,99.6788
7739.jpg,glacier,97.8694
774.jpg,sea,99.427864
7740.jpg,glacier,66.29063
7743.jpg,street,99.854515
7750.jpg,street,99.97664
7752.jpg,glacier,88.63191
7753.jpg,buildings,99.99369
7757.jpg,glacier,79.027336
7761.jpg,mountain,97.95177
7762.jpg,buildings,99.929855
7765.jpg,glacier,98.72128
7766.jpg,buildings,98.40549
7768.jpg,buildings,99.999985
777.jpg,mountain,69.07176
7770.jpg,street,99.80896
7772.jpg,forest,99.978645
7776.jpg,mountain,96.60841
7778.jpg,glacier,92.45187
7779.jpg,forest,99.960045
7782.jpg,sea,99.59866
7783.jpg,street,99.55013
7789.jpg,forest,99.971016
779.jpg,glacier,99.97456
7792.jpg,forest,98.04945
7794.jpg,mountain,94.8069
7796.jpg,forest,99.99612
7797.jpg,forest,99.912224
7800.jpg,forest,97.36641
7804.jpg,street,98.224335
7808.jpg,sea,99.87735
7809.jpg,buildings,99.431816
7811.jpg,glacier,98.73361
7815.jpg,forest,99.992226
7817.jpg,buildings,99.14661
7824.jpg,glacier,99.7721
7830.jpg,glacier,98.524345
7832.jpg,forest,99.97396
7835.jpg,glacier,99.972496
7843.jpg,street,99.9782
7844.jpg,glacier,99.99686
785.jpg,glacier,99.997246
7855.jpg,glacier,99.83222
7857.jpg,buildings,73.71089
7858.jpg,buildings,98.490555
7862.jpg,mountain,95.3693
7864.jpg,mountain,97.54892
7866.jpg,sea,99.95337
7867.jpg,glacier,99.693825
7869.jpg,buildings,92.19155
787.jpg,forest,99.86661
7870.jpg,forest,97.30873
7871.jpg,glacier,98.20953
7878.jpg,glacier,99.98248
788.jpg,mountain,98.857704
7880.jpg,mountain,98.18938
7883.jpg,sea,93.63135
7887.jpg,mountain,98.83957
7894.jpg,glacier,77.58658
7895.jpg,street,94.55435
7896.jpg,mountain,99.64069
7898.jpg,buildings,99.99038
79.jpg,sea,49.20339
7903.jpg,buildings,99.64258
7904.jpg,buildings,99.97969
7905.jpg,mountain,86.053925
7907.jpg,street,93.395744
7911.jpg,buildings,82.45955
7917.jpg,buildings,99.99684
7918.jpg,forest,99.828835
792.jpg,glacier,99.94823
7920.jpg,glacier,99.99479
7921.jpg,glacier,85.04512
7923.jpg,glacier,99.8459
7925.jpg,mountain,98.54972
7933.jpg,forest,99.99622
7934.jpg,glacier,99.23942
7938.jpg,glacier,65.99848
794.jpg,forest,99.980804
7943.jpg,glacier,99.687515
7945.jpg,mountain,64.95155
7954.jpg,buildings,99.299416
7957.jpg,buildings,93.36773
7958.jpg,buildings,81.40786
7964.jpg,buildings,99.54773
7968.jpg,sea,99.639145
7969.jpg,sea,99.9632
797.jpg,street,97.45681
7970.jpg,sea,99.95346
7974.jpg,buildings,92.67125
7975.jpg,sea,79.44782
7976.jpg,buildings,99.99707
7978.jpg,sea,68.050545
798.jpg,sea,99.98204
7983.jpg,glacier,99.21176
7986.jpg,mountain,99.77672
7987.jpg,mountain,98.65074
7988.jpg,forest,99.98779
7989.jpg,sea,96.774414
799.jpg,forest,99.60704
7991.jpg,sea,99.69613
7995.jpg,buildings,82.82167
8000.jpg,street,99.99517
8002.jpg,glacier,98.60816
8004.jpg,buildings,99.52958
8007.jpg,glacier,90.649796
8008.jpg,mountain,84.95798
8010.jpg,forest,99.98733
8011.jpg,forest,99.997154
8012.jpg,street,99.21172
8013.jpg,forest,99.44804
8015.jpg,street,99.93683
8017.jpg,glacier,99.97894
802.jpg,mountain,99.50426
8020.jpg,forest,99.841545
8024.jpg,street,99.96368
803.jpg,glacier,96.99049
8030.jpg,mountain,98.99992
8035.jpg,glacier,86.77161
8037.jpg,forest,99.06642
8040.jpg,buildings,99.12265
8046.jpg,sea,99.52107
8050.jpg,street,99.98618
8052.jpg,glacier,99.65408
8057.jpg,sea,99.9738
8059.jpg,street,99.98756
806.jpg,mountain,98.51055
8066.jpg,street,99.88182
8067.jpg,street,67.95751
8068.jpg,buildings,94.59249
8071.jpg,mountain,54.873215
8072.jpg,buildings,99.49674
8075.jpg,mountain,96.611694
8078.jpg,street,99.99966
8079.jpg,glacier,98.410515
8080.jpg,buildings,100.0
8082.jpg,mountain,98.949265
8083.jpg,sea,98.658646
8085.jpg,buildings,96.059364
8091.jpg,buildings,99.65047
8094.jpg,sea,97.64603
8097.jpg,mountain,91.16994
8099.jpg,sea,96.11018
81.jpg,glacier,97.46791
8101.jpg,buildings,92.63576
8106.jpg,buildings,73.48254
8108.jpg,buildings,99.0998
811.jpg,buildings,79.31594
8110.jpg,forest,99.99964
8117.jpg,mountain,92.241776
812.jpg,mountain,95.97816
8123.jpg,forest,99.95001
8127.jpg,sea,96.02794
8128.jpg,glacier,42.877945
8133.jpg,forest,99.99735
8134.jpg,forest,99.61876
8135.jpg,glacier,36.701237
8141.jpg,buildings,99.95612
8142.jpg,street,96.76789
8144.jpg,forest,99.99758
8147.jpg,mountain,87.58952
8149.jpg,sea,99.9469
8150.jpg,glacier,76.97811
8154.jpg,forest,72.85125
8155.jpg,glacier,97.96354
8157.jpg,glacier,97.14844
8158.jpg,street,99.64789
8160.jpg,mountain,93.677345
8164.jpg,sea,98.88939
8167.jpg,mountain,82.484344
8168.jpg,mountain,98.9531
817.jpg,mountain,94.59875
8173.jpg,street,99.711975
8174.jpg,sea,99.594894
8175.jpg,sea,99.903145
8176.jpg,buildings,99.06764
818.jpg,glacier,99.84222
8180.jpg,forest,99.997734
8182.jpg,sea,99.956055
8184.jpg,sea,99.96135
8186.jpg,mountain,94.84279
819.jpg,glacier,97.33589
8190.jpg,sea,99.95323
8197.jpg,sea,99.822395
8215.jpg,street,76.83491
8221.jpg,street,98.252594
8226.jpg,street,99.75609
8240.jpg,glacier,99.70043
8247.jpg,street,98.68029
8249.jpg,street,99.99192
825.jpg,mountain,82.572296
8251.jpg,forest,99.92349
8257.jpg,glacier,99.987854
8258.jpg,sea,88.56462
826.jpg,glacier,78.74997
8263.jpg,sea,99.98005
8264.jpg,glacier,99.47506
8265.jpg,forest,99.98987
8267.jpg,street,99.99355
8268.jpg,sea,68.599365
8270.jpg,glacier,99.49579
8272.jpg,forest,52.6087
8279.jpg,street,99.73641
828.jpg,buildings,63.31715
8282.jpg,mountain,99.072136
8284.jpg,buildings,96.055046
8285.jpg,mountain,71.423225
8286.jpg,glacier,97.98701
8287.jpg,buildings,59.194164
8288.jpg,street,99.981895
8289.jpg,mountain,98.29813
8290.jpg,sea,97.94118
830.jpg,mountain,98.75242
8303.jpg,mountain,99.16924
8305.jpg,street,99.98225
831.jpg,forest,99.92233
8310.jpg,buildings,99.78264
8315.jpg,street,99.79546
8316.jpg,buildings,80.3221
8317.jpg,forest,99.71322
8319.jpg,sea,79.705666
832.jpg,mountain,54.76075
8320.jpg,mountain,99.9274
8321.jpg,buildings,77.19683
8325.jpg,mountain,66.15993
8326.jpg,buildings,43.795887
833.jpg,mountain,99.956795
8330.jpg,mountain,96.20175
8332.jpg,street,90.67084
8339.jpg,street,96.7012
8341.jpg,street,96.47007
8347.jpg,street,89.4249
8359.jpg,glacier,99.91892
836.jpg,sea,97.7457
8361.jpg,forest,99.99598
8368.jpg,forest,99.34191
8369.jpg,glacier,96.57362
837.jpg,buildings,99.97454
8370.jpg,mountain,75.407646
8378.jpg,buildings,83.98519
8383.jpg,mountain,96.281906
839.jpg,mountain,79.03207
8391.jpg,forest,99.453125
8395.jpg,mountain,97.368546
8398.jpg,glacier,86.56796
84.jpg,mountain,99.35171
8400.jpg,forest,99.99375
8401.jpg,sea,99.663864
8403.jpg,forest,99.97485
8405.jpg,glacier,99.57108
841.jpg,glacier,53.4182
8414.jpg,forest,99.55128
8416.jpg,glacier,99.9853
8417.jpg,mountain,98.99379
8423.jpg,street,99.88598
8426.jpg,forest,94.88902
8429.jpg,forest,99.99021
8432.jpg,mountain,65.82824
8440.jpg,sea,99.86691
8443.jpg,sea,99.97285
8449.jpg,forest,99.77361
8451.jpg,street,91.305244
8454.jpg,sea,99.95357
8456.jpg,buildings,99.96187
8461.jpg,street,62.526237
8463.jpg,buildings,97.96658
8464.jpg,sea,99.38659
8465.jpg,glacier,68.73928
8467.jpg,buildings,99.98417
8468.jpg,glacier,55.43031
8476.jpg,forest,99.85605
8482.jpg,mountain,89.21251
8483.jpg,mountain,99.97704
8489.jpg,forest,99.99763
849.jpg,buildings,99.92151
8490.jpg,forest,99.995
8491.jpg,street,88.81561
8493.jpg,buildings,99.198456
8496.jpg,mountain,82.09418
8504.jpg,glacier,99.99495
8505.jpg,glacier,93.11649
8506.jpg,street,99.974976
8507.jpg,street,99.998795
8508.jpg,glacier,62.86887
8512.jpg,street,96.03793
8516.jpg,glacier,99.69216
8520.jpg,glacier,97.25194
8522.jpg,buildings,95.65359
8523.jpg,sea,92.68294
8524.jpg,buildings,99.86073
8534.jpg,street,99.785774
854.jpg,buildings,93.97133
8546.jpg,forest,99.97503
8550.jpg,sea,99.978325
8551.jpg,buildings,98.43652
8552.jpg,buildings,99.987366
8555.jpg,sea,98.18225
8560.jpg,glacier,96.455826
8568.jpg,street,89.75365
8570.jpg,mountain,93.91479
8572.jpg,glacier,80.71037
8574.jpg,forest,99.99693
8576.jpg,buildings,97.251205
8578.jpg,sea,98.80961
858.jpg,glacier,49.458225
8582.jpg,sea,99.96749
8583.jpg,glacier,99.489555
8586.jpg,sea,99.56018
8593.jpg,street,79.98872
8597.jpg,mountain,70.68641
8609.jpg,sea,98.2152
8614.jpg,glacier,99.96609
862.jpg,sea,99.18849
8620.jpg,mountain,91.85548
8625.jpg,mountain,64.335915
863.jpg,mountain,94.88701
8632.jpg,sea,99.88079
8638.jpg,buildings,52.10703
8642.jpg,sea,99.231575
8645.jpg,glacier,64.78268
8646.jpg,street,99.17414
8649.jpg,buildings,99.98018
8650.jpg,forest,99.55147
8651.jpg,sea,90.38174
8652.jpg,forest,99.99063
8654.jpg,street,99.35959
8664.jpg,mountain,71.020805
8665.jpg,sea,99.77332
8666.jpg,mountain,91.1317
8667.jpg,street,99.99714
8672.jpg,sea,99.62541
8675.jpg,mountain,95.54467
8677.jpg,sea,99.97352
8678.jpg,street,99.70324
8680.jpg,glacier,99.99971
8681.jpg,glacier,99.7115
870.jpg,mountain,99.09023
8700.jpg,forest,99.74704
8704.jpg,street,77.6251
8710.jpg,buildings,99.8558
8715.jpg,mountain,51.431786
8718.jpg,glacier,99.997856
8721.jpg,forest,99.99542
8722.jpg,mountain,96.73565
8726.jpg,street,99.666306
8729.jpg,forest,99.956665
873.jpg,glacier,97.56842
8730.jpg,glacier,99.31555
8736.jpg,forest,99.36773
875.jpg,mountain,63.83789
8753.jpg,buildings,99.51769
8758.jpg,forest,99.973755
8759.jpg,mountain,52.387077
8763.jpg,buildings,96.78616
8765.jpg,mountain,89.864334
8770.jpg,street,98.80747
8772.jpg,glacier,85.36327
8776.jpg,forest,99.36196
8781.jpg,street,74.79809
8783.jpg,glacier,99.556915
8784.jpg,mountain,96.72071
8785.jpg,forest,99.86124
8789.jpg,sea,99.96611
8795.jpg,buildings,96.92524
8799.jpg,forest,99.813286
88.jpg,forest,99.99754
8802.jpg,glacier,99.9846
8804.jpg,buildings,63.058887
8806.jpg,buildings,99.75303
8808.jpg,sea,98.52327
8809.jpg,street,99.98961
881.jpg,glacier,99.98936
8812.jpg,forest,99.99228
8814.jpg,sea,99.60126
8815.jpg,forest,98.71956
8817.jpg,sea,85.26848
8820.jpg,mountain,96.16943
8823.jpg,sea,99.77167
8828.jpg,buildings,99.536934
8829.jpg,glacier,99.96086
8833.jpg,forest,99.880424
8836.jpg,sea,89.3738
8839.jpg,mountain,89.236145
8840.jpg,mountain,71.08569
8846.jpg,glacier,99.99127
8849.jpg,sea,99.94493
885.jpg,glacier,96.48527
8851.jpg,glacier,99.53975
8852.jpg,street,86.256096
8853.jpg,sea,99.83096
8858.jpg,forest,98.79004
8865.jpg,mountain,93.228546
8869.jpg,mountain,99.43683
8873.jpg,street,99.9101
8874.jpg,street,99.96649
8875.jpg,mountain,74.29252
8877.jpg,forest,93.91286
888.jpg,street,93.735985
8887.jpg,glacier,84.96106
8888.jpg,sea,99.828545
8892.jpg,mountain,64.82077
8893.jpg,forest,99.2512
8894.jpg,glacier,99.9414
890.jpg,forest,63.142975
8910.jpg,mountain,72.08364
8911.jpg,street,92.05679
8916.jpg,sea,99.68209
8917.jpg,street,99.96699
8926.jpg,forest,99.948395
8929.jpg,street,99.930595
8935.jpg,street,99.77396
8936.jpg,mountain,91.158646
8941.jpg,forest,99.97157
8943.jpg,sea,99.345436
8944.jpg,forest,99.96955
8945.jpg,buildings,99.962296
8946.jpg,buildings,91.87945
895.jpg,glacier,92.53377
8951.jpg,glacier,99.99752
8956.jpg,sea,99.992584
896.jpg,mountain,75.96443
8967.jpg,sea,99.93418
8968.jpg,buildings,99.963936
8969.jpg,forest,99.64509
8971.jpg,mountain,88.928635
8972.jpg,glacier,99.99938
8973.jpg,glacier,96.48926
8979.jpg,glacier,99.07404
8983.jpg,street,99.85776
8986.jpg,mountain,98.3285
8988.jpg,forest,99.98976
8989.jpg,buildings,99.48661
8990.jpg,forest,99.95739
8992.jpg,street,98.147026
8997.jpg,glacier,88.82786
900.jpg,street,99.87345
9001.jpg,sea,90.6765
9005.jpg,glacier,99.645355
9010.jpg,street,99.9655
902.jpg,street,99.96601
9020.jpg,sea,99.37875
9021.jpg,mountain,98.965744
9022.jpg,glacier,95.95172
9024.jpg,forest,69.185905
9026.jpg,street,92.6807
9027.jpg,sea,99.45928
9028.jpg,mountain,98.130196
9030.jpg,mountain,61.207558
9031.jpg,mountain,59.47811
9038.jpg,forest,99.99947
9039.jpg,street,99.973526
9041.jpg,sea,98.34516
9047.jpg,buildings,99.87134
905.jpg,mountain,99.12664
9052.jpg,street,99.42778
9053.jpg,forest,99.97913
9056.jpg,glacier,72.05824
9062.jpg,sea,97.354225
9063.jpg,sea,96.96876
9066.jpg,street,99.99169
9075.jpg,sea,99.176765
9081.jpg,buildings,54.25455
9082.jpg,buildings,98.745415
9084.jpg,forest,98.165474
9085.jpg,mountain,99.73654
9086.jpg,mountain,95.723465
9092.jpg,street,73.05744
9094.jpg,forest,99.98315
9098.jpg,buildings,99.011246
9100.jpg,sea,99.88882
9101.jpg,glacier,96.817055
9107.jpg,street,99.47781
911.jpg,mountain,79.45517
9110.jpg,street,97.29882
9111.jpg,sea,99.08008
9113.jpg,glacier,87.04228
9115.jpg,glacier,98.58489
9121.jpg,glacier,49.044147
9122.jpg,sea,96.68846
9123.jpg,forest,99.99776
9128.jpg,sea,99.85371
913.jpg,street,96.79128
9130.jpg,street,81.54168
9131.jpg,buildings,97.58044
9132.jpg,sea,99.653625
9134.jpg,sea,99.94628
9136.jpg,street,99.988556
9138.jpg,street,70.83475
9139.jpg,mountain,99.907616
9143.jpg,mountain,84.94674
9144.jpg,glacier,99.9703
9145.jpg,street,99.984634
9150.jpg,glacier,81.62932
9154.jpg,sea,91.68785
9161.jpg,buildings,99.92656
9162.jpg,forest,99.994934
9165.jpg,sea,95.5784
9168.jpg,mountain,94.86782
917.jpg,sea,95.41983
9170.jpg,forest,99.99957
9175.jpg,sea,96.39634
9177.jpg,buildings,99.98739
9178.jpg,forest,99.88439
918.jpg,mountain,97.34618
9181.jpg,buildings,99.91871
9183.jpg,sea,83.41176
9187.jpg,street,99.9707
919.jpg,forest,99.88348
9194.jpg,mountain,81.593506
9197.jpg,buildings,99.99635
920.jpg,buildings,99.99816
9200.jpg,buildings,89.56528
9203.jpg,glacier,99.58611
9204.jpg,mountain,63.062794
9205.jpg,glacier,85.19381
9207.jpg,sea,96.6803
921.jpg,forest,99.99971
9210.jpg,buildings,69.094894
9212.jpg,sea,99.926346
9215.jpg,street,98.98189
9225.jpg,glacier,84.27438
9226.jpg,forest,78.27545
9227.jpg,sea,99.913956
9235.jpg,forest,99.95401
9237.jpg,street,89.96958
924.jpg,mountain,55.707275
9240.jpg,sea,81.58617
9242.jpg,forest,99.99947
9244.jpg,sea,93.58705
9245.jpg,mountain,99.866295
9247.jpg,glacier,96.9579
9248.jpg,forest,99.38
9254.jpg,mountain,99.93538
9255.jpg,mountain,87.92115
9257.jpg,glacier,99.94323
9259.jpg,buildings,99.365616
926.jpg,glacier,98.1644
9261.jpg,street,99.99879
9264.jpg,forest,99.91255
9265.jpg,buildings,99.73276
9268.jpg,sea,54.701458
927.jpg,glacier,97.773766
9270.jpg,forest,55.33542
9272.jpg,sea,99.97339
9280.jpg,mountain,96.10717
9284.jpg,glacier,97.226555
9288.jpg,mountain,40.825268
9293.jpg,forest,99.966255
9294.jpg,forest,99.99587
9295.jpg,street,99.99937
9296.jpg,buildings,99.54145
93.jpg,street,99.85851
930.jpg,glacier,98.19578
9302.jpg,sea,99.791245
9303.jpg,mountain,96.052605
9314.jpg,forest,99.99902
9315.jpg,mountain,98.59819
9316.jpg,glacier,99.99943
9318.jpg,forest,99.96276
9326.jpg,mountain,75.87802
9328.jpg,glacier,99.38829
9331.jpg,street,99.98404
9333.jpg,sea,99.97413
9336.jpg,mountain,67.07053
9337.jpg,street,82.679436
9341.jpg,forest,99.998535
9347.jpg,mountain,84.32453
935.jpg,buildings,99.95987
9354.jpg,sea,99.88979
936.jpg,sea,99.813484
9361.jpg,street,99.80101
9371.jpg,buildings,64.0171
9373.jpg,buildings,99.70018
9374.jpg,glacier,99.49426
9379.jpg,mountain,97.82935
9380.jpg,forest,99.69662
9382.jpg,buildings,99.997734
9384.jpg,mountain,99.770905
9386.jpg,buildings,98.71891
939.jpg,glacier,92.08029
9390.jpg,sea,99.68106
9391.jpg,mountain,92.90297
9392.jpg,street,97.946724
9397.jpg,street,61.073296
9398.jpg,glacier,99.15343
940.jpg,mountain,79.665276
9402.jpg,glacier,99.997154
9403.jpg,glacier,87.34539
9405.jpg,mountain,98.4327
9411.jpg,forest,98.99152
9414.jpg,mountain,97.04739
9421.jpg,sea,99.93573
9424.jpg,forest,88.89824
9427.jpg,buildings,99.999916
9428.jpg,street,74.028824
9429.jpg,buildings,87.84119
9431.jpg,sea,99.9717
9433.jpg,forest,99.986435
9435.jpg,mountain,99.857605
9436.jpg,mountain,99.85469
9437.jpg,sea,99.89563
9438.jpg,street,94.72006
944.jpg,forest,99.93887
9440.jpg,buildings,85.23681
9443.jpg,glacier,97.11463
9451.jpg,mountain,95.87088
9452.jpg,forest,97.790855
9453.jpg,street,67.27669
9461.jpg,glacier,99.085945
9465.jpg,buildings,99.99981
9469.jpg,sea,85.949265
9470.jpg,mountain,97.197136
9471.jpg,street,99.45901
9476.jpg,buildings,90.11236
9477.jpg,forest,99.980446
9479.jpg,mountain,98.3234
948.jpg,glacier,86.18316
9486.jpg,sea,60.65496
9488.jpg,glacier,72.42252
949.jpg,buildings,99.889626
9491.jpg,buildings,99.99353
950.jpg,buildings,70.886955
9500.jpg,forest,99.80627
9505.jpg,mountain,99.87707
9508.jpg,mountain,85.87965
9509.jpg,sea,99.92649
951.jpg,mountain,99.20996
9511.jpg,street,95.87153
9513.jpg,glacier,58.7848
9515.jpg,street,99.529945
952.jpg,buildings,97.459656
9523.jpg,sea,64.94925
9524.jpg,buildings,67.24461
9529.jpg,sea,98.128136
9538.jpg,sea,80.99298
9542.jpg,glacier,81.316956
9543.jpg,street,79.27748
9545.jpg,glacier,99.99525
9546.jpg,mountain,97.93322
9550.jpg,forest,99.97242
9552.jpg,sea,88.28194
9554.jpg,sea,94.593445
9556.jpg,glacier,99.94576
9557.jpg,forest,99.99243
9559.jpg,sea,80.35819
9562.jpg,glacier,96.53456
9565.jpg,mountain,97.417984
957.jpg,forest,99.08414
9572.jpg,forest,99.67876
9582.jpg,sea,99.85247
9590.jpg,glacier,99.92453
9591.jpg,glacier,85.65276
9593.jpg,glacier,99.765755
9594.jpg,glacier,60.198658
9596.jpg,street,99.928185
9598.jpg,forest,99.96051
9599.jpg,mountain,51.585762
9607.jpg,glacier,51.35375
961.jpg,buildings,99.06102
9612.jpg,buildings,81.79757
9614.jpg,mountain,82.551834
9617.jpg,glacier,99.881386
9618.jpg,sea,98.80426
9619.jpg,buildings,99.648605
9623.jpg,forest,97.532555
